,BRD_ID,Smiles,CID,
1212,BRD-K05104363,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F,6918454,
1213,BRD-K08799216,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,6445562,
1214,BRD-K31731454,Cc1cccn2c1ncc(-c1nnn[nH]1)c2=O,57697,2
1215,BRD-K47780086,Nc1nc(O)c2ncn(CCC(CO)CO)c2n1,135398748,
1216,BRD-K15409150,OC1(CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccc(Cl)c(c1)C(F)(F)F,33630,
1217,BRD-K43966364,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(O)=O,6869,
1218,BRD-K03842655,CC(=C)[C@H]1O[C@H]2CC[C@]3(C)[C@]4(C)[C@@H](CC[C@@]3(O)[C@@]52O[C@@H]5[C@H]1O)[C@@H]6OC(C)(C)[C@H]7C[C@@H]8C(=C)Cc9c(Cl)cc%10[nH]c4c6c%10c9[C@@]87O,6610243,2
1219,BRD-K13183738,NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(N)=N)cc1,4735,
1220,BRD-A44448661,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,4737,
1221,BRD-K57569181,CC(=O)CCCCn1c(=O)n(C)c2ncn(C)c2c1=O,4740,
1222,BRD-K41438959,O=c1c(cc(cn1-c1ccccc1)-c1ccccn1)-c1ccccc1C#N,9924495,
1223,BRD-A19633847,C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1,4746,
1224,BRD-K92731339,CCC[C@H](N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(O)=O)C(=O)OCC,107807,
1225,BRD-K67844266,NS(=O)(=O)OC[C@@H]1C[C@H](C[C@@H]1O)n1ccc2c(N[C@H]3CCc4ccccc34)ncnc12,16720766,
1226,BRD-K31519811,Cn1cc(c(n1)-c1ccc(OCc2ccc3ccccc3n2)cc1)-c1ccncc1,11581936,
1227,BRD-K61691541,CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(cn1)C(C)(C)CNCC(C)(C)C,46224413,
1228,BRD-K37764012,CN(C)C[C@@H](NC(=O)N1Cc2c(Nc3nc(C)nc4ccsc34)n[nH]c2C1(C)C)c1ccccc1,25227462,
1229,BRD-K68747584,CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1c1cc(Nc3ncc(c(NC4CCC4)n3)C(F)(F)F)ccc21,51346455,
1230,BRD-K94420399,O[C@]1(CC[C@@H](CC1)N[C@H]1CCN(C1)C(=O)CNC(=O)c1cccc(c1)C(F)(F)F)c1ccc(cn1)-c1ncccn1,11192346,
1231,BRD-K73319509,OCCn1cc(cn1)-c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,17754438,
1232,BRD-K50031829,C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2n(ncc2c(=O)[nH]1)C1CCOCC1,135564558,
1233,BRD-K86816506,FC(F)(F)c1ccc(Oc2cccc(C=C3CCN(CC3)C(=O)Nc3cccnn3)c2)nc1,24771824,
1234,BRD-K30550578,Nc1ncnc2OCCN(c3ccc(cc3)[C@H]3CC[C@H](CC(O)=O)CC3)C(=O)c12,46926360,
1235,BRD-K07310275,COc1ccc(cn1)-c1cc2c(C)nc(N)nc2n([C@H]2CC[C@@H](CC2)OCCO)c1=O,25033539,
1236,BRD-K93788137,CN(c1ccccc1CNc1nc(Nc2ccc3NC(=O)Cc3c2)ncc1C(F)(F)F)S(C)(=O)=O,11598628,
1237,BRD-K03063480,Cn1cc(cn1)-c1[nH]c2cc(NC(=O)[C@H](N)C3CCCCC3)cc3c2c1cn[nH]c3=O,135565545,
1238,BRD-K99545815,CN(c1ncccc1CNc1nc(Nc2ccc3NC(=O)Cc3c2)ncc1C(F)(F)F)S(C)(=O)=O,11713159,
1239,BRD-K79239947,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4NC(=O)CCc4c3)ncc2C(F)(F)F)c1,11612883,
1240,BRD-K13094524,COc1ccccc1S(=O)(=O)Nc1ccc2NC(=O)N(C)Cc2c1,71271629,
1241,BRD-K95880107,CNC(=O)c1ccc(C)c(c1)-n1c(C)cc(OCc2ccc(F)cc2F)c(Br)c1=O,22049997,
1242,BRD-K95435023,Cc1[nH]c(\C=C2/C(=O)Nc3ccc(cc23)S(=O)(=O)Cc2c(Cl)cccc2Cl)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,10461815,
1243,BRD-K50000283,O=C1NCCc2[nH]c(cc12)-c1ccncc1,11715767,
1244,BRD-K64800655,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,46191454,
1245,BRD-K60997853,CNC(=O)c1nn(C)c-2c1C(C)(C)Cc1cnc(Nc3ccc(cc3)N3CCN(C)CC3)nc-21,16718576,
1246,BRD-K46937689,Cc1cc(=O)n(-c2ccccc2)n1C,2206,
1247,BRD-K11399644,NC(=N)NC(=N)NCCc1ccccc1,8249,
1248,BRD-A49838158,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,54680692,
1249,BRD-A18043272,CN1C(=O)CC(C1=O)c1ccccc1,6839,
1250,BRD-K96319534,CC(C)(N)Cc1ccccc1,4771,
1251,BRD-K90333595,Cc1ccc(cc1)N(CC1=NCCN1)c1cccc(O)c1,5775,
1252,BRD-K70592483,NC(=O)CC[C@H](NC(=O)Cc1ccccc1)C(O)=O,92258,
1253,BRD-K10843433,CCCCC1C(=O)N(N(C1=O)c1ccccc1)c1ccccc1,4781,
1254,BRD-K67102207,OC(=O)CCCc1ccccc1,4775,
1255,BRD-K73381542,CNC[C@H](O)c1cccc(O)c1,6041,
1256,BRD-K55930204,O=C1NC(=O)C(N1)(c1ccccc1)c1ccccc1,1775,
1257,BRD-K25650355,CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,5983,
1258,BRD-K67868012,Oc1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1,9884685,
1259,BRD-K17026858,CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1ccc2nc([nH]c2c1)-c1ccc(O)cc1,2392,
1260,BRD-K47642186,COc1ccc(cc1OC1CCCC1)C(=O)Nc1c(Cl)cncc1Cl,154575,
1261,BRD-K01029106,O=C(O[Cr](OC(=O)c1ccccn1)OC(=O)c1ccccn1)c1ccccn1,625469,
1262,BRD-K67277431,COc1ccc(cc1C(=O)NCc1cccnc1)C(=O)NCc1cccnc1,4814,
1263,BRD-K44442813,OC(=O)[C@@H]1CSCN1C(=O)[C@@H]1CCC(=O)N1,65944,
1264,BRD-K29395450,CC(=O)Nc1nc(C)c(s1)-c1ccc(Cl)c(c1)S(=O)(=O)NCCO,6852167,
1265,BRD-A85548292,CC(C(=O)Nc1cc(C)ccn1)c1cccc(c1)C(=O)c1ccccc1,68801,
1266,BRD-K49456274,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,56599306,
1267,BRD-K85090592,CC[C@H]1[C@@H](Cc2cncn2C)COC1=O,5910,
1268,BRD-K83405785,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,10071196,
1269,BRD-K97729603,CC[C@@H]1\C=C(C)\C[C@H](C)C[C@H](OC)[C@@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)C(\C)=C\[C@@H]1CC[C@@H](Cl)[C@@H](C1)OC,129010022,
1270,BRD-A84575140,COc1ccc(cc1)-c1nc2cc(ccc2[nH]1)C1=NNC(=O)CC1C,4823,
1271,BRD-K01292756,Fc1ccc(cc1)C(CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O)c1ccc(F)cc1,16362,
1272,BRD-A43882281,CC(N\C(Nc1ccncc1)=N\C#N)C(C)(C)C,4826,
1273,BRD-A70998768,COc1cc(Br)c(C[N+]2(CCOCCC3CC[C@H]4C[C@@H]3C4(C)C)CCOCC2)cc1OC,13981868,
1274,BRD-A97701745,CC(C)NCC(O)COc1cccc2[nH]ccc12,4828,
1275,BRD-A69275535,COC1C(O)[C@@H](O)C(O)C(O)[C@H]1O,16395057,
1276,BRD-A48430263,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,4829,
1277,BRD-A97479839,CCN1CCCC(C1)OC(=O)C(c1ccccc1)c1ccccc1,4839,
1278,BRD-K19456237,NC(=O)CN1CCCC1=O,4843,
1279,BRD-K65992024,OC(=O)c1cc(O)c2c3nc4ccccc4oc3cc(=O)c2n1,4846,
1280,BRD-K89375097,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc23)CC1,4848,
1281,BRD-K87990216,NS(=O)(=O)c1cc(cc(N2CCCC2)c1Oc1ccccc1)C(O)=O,4849,
1282,BRD-K96862998,Cc1ccc(=O)n(c1)-c1ccccc1,40632,
1283,BRD-K47936004,C(N1CCN(CC1)c1ncccn1)c1ccc2OCOc2c1,4850,
1284,BRD-A57382968,CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,9880620,
1285,BRD-K75958547,O[C@H](C[C@H](O)\C=C\c1c(nc2ccccc2c1-c1ccc(F)cc1)C1CC1)CC(O)=O,5282452,
1286,BRD-A41451487,CCC(C)N(C)C(=O)c1cc2ccccc2c(n1)-c1ccccc1Cl,1345,
1287,BRD-A28467416,O=C(Nc1ccncc1)Nc1ccc(cc1)-c1nc(nc(n1)N1CCOCC1)N1C2CCC1COC2,46947264,
1288,BRD-K16478699,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,24180719,
1289,BRD-K47869605,COc1cc(cc(OC)c1OC)[C@H]1[C@@H]2[C@H](COC2=O)[C@@H](O)c2cc3OCOc3cc12,10607,
1290,BRD-A12994259,Nc1cccc2C(=O)N(C3CCC(=O)NC3=O)C(=O)c12,134780,
1291,BRD-K44227013,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc3cnc4cccnn34)cc2C(F)(F)F)CC1,24826799,
1292,BRD-A29322418,C[C@]12CCC3C(C=CC4=CC(=O)CC[C@]34C)C1CC[C@@]2(O)CCC(O)=O,195915,
1293,BRD-A74914197,Nc1nc(N)c2nc(CC(CC#C)c3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)cnc2n1,148121,
1294,BRD-K06388322,CCCN[C@H]1CCc2nc(N)sc2C1,119570,
1295,BRD-K97045029,O=C(Nc1cccc2c1oc(cc2=O)-c1nnn[nH]1)c1ccc(OCCCCc2ccccc2)cc1,4887,
1296,BRD-K31447894,CC[C@H](C)C(=O)O[C@@H]1C[C@H](O)C=C2C=C[C@H](C)[C@@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12,89674953,
1297,BRD-A11170096,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(O)=O)C12,4889,
1298,BRD-A21858158,O=C(C1CCCCC1)N1CC2N(CCc3ccccc23)C(=O)C1,4891,
1299,BRD-K49111258,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4ccco4,4893,
1300,BRD-A62525898,C[C@]12CC(=O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO,5702108,
1301,BRD-K52183142,CC(=O)[C@@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C,129009918,
1302,BRD-K46290096,COCCOc1ccc(cc1)N1CCN(CCn2ncc3c2nc(N)n2nc(nc32)-c2ccco2)CC1,10117987,
1303,BRD-A55913614,COc1cc(NC(C)CCCN)c2ncccc2c1,4908,
1304,BRD-K32247306,CCC1(C(=O)NCNC1=O)c1ccccc1,4909,
1305,BRD-K25204779,CN(C(=O)Cc1ccc(cc1)-c1ccccn1)c1nc(C)c(s1)S(N)(=O)=O,491941,2
1306,BRD-K95237249,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O,4911,2
1307,BRD-K72029282,CC(C)(Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,4912,2
1308,BRD-K75089421,CCN(CC)CCNC(=O)c1ccc(N)cc1,4913,2
1309,BRD-K24616672,CCN(CC)CCOC(=O)c1ccc(N)cc1,4914,2
1310,BRD-K19352500,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1,4917,
1311,BRD-A67479912,CC(=O)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C,5320716,
1312,BRD-A44863528,CCCN(CCC)C(=O)C(CCC(O)=O)NC(=O)c1ccccc1,4922,
1313,BRD-K28183345,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,4923,
1314,BRD-A26334849,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,4932,
1315,BRD-K59273480,CCCn1cnc2n(C)c(=O)n(CCCCC(C)=O)c(=O)c12,4938,
1316,BRD-A10070317,CC(C)NCC(O)COc1cccc2ccccc12,4946,
1317,BRD-K48168960,CCCc1cc(=O)[nH]c(=S)[nH]1,657298,
1318,BRD-A16997652,NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1,32281,
1319,BRD-K42098891,CNCCCC1c2ccccc2C=Cc2ccccc12,4976,
1320,BRD-K16757695,Fc1ccc(CN2CCC(CC2)Nc2ncnc3sc(Cl)cc23)cc1C#N,11502243,
1321,BRD-K99092662,Cc1c(ccc(C#N)c1Cl)N1C(=O)[C@@H]2[C@H](O)CCN2C1=O,9882972,
1322,BRD-K07798980,C[C@@]1(F)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O,6481236,
1323,BRD-K05674516,CC(C)OC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,45375809,
1324,BRD-K53097745,COc1cc(OC)cc(C=Cc2ccc(O)cc2)c1,160517,
1325,BRD-A56592690,CCC(C)SSc1ncc[nH]1,219104,
1326,BRD-K28667793,NC(=O)c1cnccn1,1046,
1327,BRD-K61693562,NC(=N)NC(=O)c1cnccn1,124704,
1328,BRD-K01567962,O=C1c2ccccc2-c2n[nH]c3cccc1c23,8515,
1329,BRD-K88429204,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,4993,
1330,BRD-K72636697,Cc1ccc(cc1NC(=O)C=C)-n1c2c(ccc1=O)cnc1ccc(cc21)-c1cn[nH]c1,73707530,
1331,BRD-K24515980,Cc1ccc(cc1NC(=O)c1ccno1)C(=O)Nc1cc(NC(=O)C=C)cc(c1)C(F)(F)F,73265214,2
1332,BRD-K99252563,Cn1cc(cn1)-c1ccc2ncc3ccc(=O)n(-c4ccc5CCN(C(=O)C=C)c5c4)c3c2c1,71748056,2
1333,BRD-K97399794,Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O,5280343,
1334,BRD-K68867920,OCCOCCN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12,5002,
1335,BRD-K39503511,CC(C)(C)Sc1c(CC(C)(C)C(O)=O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,60923,
1336,BRD-K72222507,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(O)=O,54892,
1337,BRD-K59632282,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)c2c1,441074,
1338,BRD-K99257182,COc1ccc2nccc([C@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,10448938,
1339,BRD-K93918653,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(OCCN4CCOCC4)ccc32)no1,24889392,
1340,BRD-K14870255,Nc1nc(Nc2ccc3CC[C@@H](CCc3c2)N2CCCC2)nn1-c1cc2CCCc3ccccc3-c2nn1,46215462,
1341,BRD-K52233191,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(CC2)S(C)(=O)=O)nc1N,6918852,
1342,BRD-K76022557,CN1CCc2cccc-3c2[C@H]1Cc1ccc(O)c(O)c-31,6005,
1343,BRD-A39390670,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,5029,
1344,BRD-A08187463,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,107751,
1345,BRD-K04111260,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,3033769,2
1346,BRD-K84683831,CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(c(F)c1)-c1ccc(CNCc2cnn[nH]2)cc1,11224409,
1347,BRD-A39996500,CC1CC2OC2\C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,5311380,
1348,BRD-K93123848,Cn1c(Nc2ccc(cc2)C(F)(F)F)nc2cc(Oc3ccnc(c3)-c3ncc([nH]3)C(F)(F)F)ccc12,11656518,
1349,BRD-K63828191,Oc1ccc(cc1)-c1sc2cc(O)ccc2c1C(=O)c1ccc(OCCN2CCCCC2)cc1,5035,
1350,BRD-K05658747,Cc1nnc(o1)C(=O)NC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,54671008,
1351,BRD-K08586861,OC(=O)CCn1c2CC[C@H](Cc2c2ccccc12)NS(=O)(=O)c1ccc(F)cc1,123879,
1352,BRD-K28761891,CCC(=O)NCC[C@@H]1CCc2ccc3OCCc3c12,208902,
1353,BRD-K89348303,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(O)=O,5362129,
1354,BRD-K70505054,CN\C(NCCSCc1ccc(CN(C)C)o1)=C/[N+]([O-])=O,3001055,
1355,BRD-A97674275,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,56959,
1356,BRD-K58114536,C#CCN[C@@H]1CCc2ccccc12,3052776,
1357,BRD-A15909516,OC(=O)C(Cc1cc(=O)[nH]c2ccccc12)NC(=O)c1ccc(Cl)cc1,5042,
1358,BRD-K76694128,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(nn3-c3ccc4ncccc4c3)C(C)(C)C)c(F)c2)ccn1,25066467,
1359,BRD-M39350793,CCOc1ccccc1O[C@@H]([C@H]1CNCCO1)c1ccccc1.CCOc1ccccc1O[C@H]([C@@H]1CNCCO1)c1ccccc1,76960974,2
1360,BRD-K85751432,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,44182295,
1361,BRD-A78341343,CNC(=O)c1cnn(c1)-c1nc(N)c2ncn([C@@H]3O[C@H](CO)C(O)C3O)c2n1,68741978,
1362,BRD-K16730910,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1,11167602,
1363,BRD-K96720755,COc1ccc(cc1OC)S(=O)(=O)N1[C@@H](C(=O)N2CCC[C@H]2C(N)=O)[C@](O)(c2cc(Cl)ccc12)c1ccccc1Cl,60943,
1364,BRD-K82846253,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(O)=O,65981,
1365,BRD-K58486055,CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)NS(C)(=O)=O,9838712,
1366,BRD-K61567297,CCOC(=O)C1=CCCC[C@H]1S(=O)(=O)Nc1ccc(F)cc1Cl,11703255,
1367,BRD-K95921201,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c1cc(OC)c(OC)c(OC)c1,5770,
1368,BRD-K76210423,CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,159603,2
1369,BRD-K28822270,CN(C)Cc1ccc(cc1)S(=O)(=O)n1ccc(c1)\C=C\C(=O)NO,11609955,2
1370,BRD-K74190368,Oc1cccc(O)c1,5054,
1371,BRD-K80738081,Oc1ccc(cc1)\C=C\c1cc(O)cc(O)c1,445154,
1372,BRD-K17930269,C[C@H]1CC[C@@]23CCC(=O)[C@H]2[C@]1(C)[C@@H](C[C@](C)(C=C)[C@@H](O)[C@@H]3C)OC(=O)CS[C@H]1C[C@@H]2CC[C@H](C1)N2C,129009959,
1373,BRD-K89917372,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,121892,
1374,BRD-A68281735,CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1,5059,
1375,BRD-K89391146,OC(=O)[C@H](Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O,702558,
1376,BRD-K02389548,Cc1ccc(cc1)C(=O)NCCCCCC(=O)Nc1ccccc1N,56654642,2
1377,BRD-K22024824,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@H]1c2ccccc2-c2ccccc2NC1=O,49867930,
1378,BRD-K61688984,Nc1cc(F)ccc1NC(=O)\C=C\c1cnn(C\C=C\c2ccccc2)c1,56650312,
1379,BRD-K23875128,c1[nH]c2ccccc2c1c3ccncc3,644354,
1380,BRD-K94397152,NC(=O)c1ncn(n1)[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O,11436477,
1381,BRD-K30563334,CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c(c(O)c3C)c(O)c(NC(=O)\C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c1=NC3(CCN(CC(C)C)CC3)N=c21,137247591,
1382,BRD-A62879835,CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c4nc5cc(C)ccn5c4c(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)C(O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C,16667733,
1383,BRD-K55187425,COc1cc(OC)c(\C=C\S(=O)(=O)Cc2ccc(OC)c(NCC(O)=O)c2)c(OC)c1,6918736,
1384,BRD-K01638814,C1CC1C(NC1=NCCO1)C1CC1,68712,
1385,BRD-K06240250,Cc1cc(\C=C\C#N)cc(C)c1Nc1ccnc(Nc2ccc(cc2)C#N)n1,6451164,
1386,BRD-K21283037,Nc1nc2ccc(OC(F)(F)F)cc2s1,5070,
1387,BRD-A75479906,CC(N)C12CC3CC(CC(C3)C1)C2,5071,
1388,BRD-K70490179,C[C@H]1CN(CCCn2c3ccccc3c3ccccc23)C[C@@H](C)N1,53389,
1389,BRD-K31627533,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,5311412,
1390,BRD-K13296708,Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1,104850,
1391,BRD-K84783599,COC(=O)N(C)c1c(N)nc(nc1N)-c1nn(Cc2ccccc2F)c2ncccc12,11304743,
1392,BRD-K53814070,C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12,9863672,
1393,BRD-K53857191,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,5073,
1394,BRD-A59174698,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,31729,
1395,BRD-K51485625,CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,392622,
1396,BRD-A50033377,Clc1ccc(s1)C(=O)NCC1CN(C(=O)O1)c1ccc(cc1)N1CCOCC1=O,6433119,
1397,BRD-K75699339,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,5078,
1398,BRD-K64538373,OCCONC(=O)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F,11548630,
1399,BRD-K33610132,COc1cc(ccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F)N1CCN(CC1)C(C)=O,57335384,
1400,BRD-K58951486,CC(=O)O[C@@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](C[C@]4(C)[C@@H]3CC[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1,126968712,2
1401,BRD-K03194791,FC(F)Oc1ccc(cc1OCC1CC1)C(=O)Nc1c(Cl)cncc1Cl,449193,
1402,BRD-A34255068,COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1,5092,
1403,BRD-K61397605,C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C,5352062,
1404,BRD-K29983336,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,16757524,
1405,BRD-K15933101,CCCN(CCC)CCc1cccc2NC(=O)Cc12,5095,
1406,BRD-K03384561,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,54676478,
1407,BRD-K07691486,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,160355,
1408,BRD-A97437073,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,77999,
1409,BRD-K82941592,CC(C)c1nc(nc(-c2ccc(F)cc2)c1\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)N(C)S(C)(=O)=O,446157,
1410,BRD-K91111634,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,59227,
1411,BRD-K03816923,CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c(C(=O)/C=C/c3ccccc3)c4OC(C)(C)C=Cc4c2O)c1O,5281847,
1412,BRD-K35719256,COc1cc2CCN3Cc4c(C[C@H]3c2cc1OC)ccc(OC)c4OC,72301,
1413,BRD-K58211978,CC[C@H]1OC(=O)[C@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,23350989,2
1414,BRD-K90825648,CC(C)c1cc(nc(N)n1)-c1ccc(F)c2ccccc12,196968,
1415,BRD-K62762455,CC1(C)N(CCCCO)C(=O)N(C1=O)c1ccc(C#N)c(c1)C(F)(F)F,132981,
1416,BRD-K88560311,CNCc1ccc(cc1)-c1[nH]c2cc(F)cc3C(=O)NCCc1c23,9931954,
1417,BRD-K61036791,CCCCc1ccc(O)cc1O,205912,2
1418,BRD-K20079257,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,129228,2
1419,BRD-K98004573,Cc1cncc(CN2CCC(CC2)=C2c3ccc(Cl)cc3CCc3cccnc23)c1,133017,2
